claim_id,product_name,category,brand,model_number,serial_number,retailer,purchase_date,purchase_price,warranty_duration_months,warranty_end_date,claim_date,product_age_days,remaining_warranty_days,fault_type,fault_covered,repair_history_count,serial_number_entered,serial_number_match,documents_provided,missing_document_count,claim_date_before_purchase,repair_date_before_purchase,class_label,split
CLM-000098,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN96691619,TechHub Store,2024-09-27,506.95,24,2026-09-17,2026-05-26,606,114,Display fault,True,0,SN96691619,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000099,Washing Machine,Home Appliance,Cleanwave,CW-700,SN51098277,TechHub Store,2022-02-05,1354.0,12,2023-01-31,2023-01-26,355,5,Motor malfunction,True,0,SN51098277,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,validation
CLM-000100,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN57219209,TechHub Store,2024-08-27,447.7,24,2026-08-17,2025-12-28,488,232,Motor malfunction,True,0,SN57219209,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,test
CLM-000101,Smartphone,Electronics,Nova,NV-100,SN52352128,MegaMart Electronics,2023-09-20,695.29,12,2024-09-14,2024-08-24,339,21,Battery defect,True,0,SN52352128,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,validation
CLM-000102,Refrigerator,Home Appliance,FrostLine,FL-300X,SN89133014,CityWide Appliances,2023-01-15,710.93,12,2024-01-10,2023-09-27,255,105,Battery defect,True,1,SN89133014,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000103,Smartphone,Electronics,Nova,NV-100,SN49761527,MegaMart Electronics,2025-05-07,510.06,12,2026-05-02,2026-03-05,302,58,Component failure,True,0,SN49761527,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,test
CLM-000104,Laptop,Electronics,Vertex,VT-15Pro,SN16109013,CityWide Appliances,2023-09-12,1130.32,12,2024-09-06,2023-10-02,20,340,Battery defect,True,0,SN16109013,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000105,Smartphone,Electronics,Nova,NV-200,SN23769080,CityWide Appliances,2023-08-22,539.34,24,2025-08-11,2024-07-18,331,389,Battery defect,True,0,SN23769080,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000106,Laptop,Electronics,Vertex,VT-14,SN16895666,MegaMart Electronics,2023-08-06,697.23,18,2025-01-27,2024-06-18,317,223,Display fault,True,0,SN16895666,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,validation
CLM-000107,Laptop,Electronics,Vertex,VT-14,SN87446468,HomeStyle Retail,2022-08-22,508.44,24,2024-08-11,2024-01-22,518,202,Manufacturing defect,True,0,SN87446468,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,test
CLM-000108,Laptop,Electronics,Vertex,VT-15Pro,SN21432787,CityWide Appliances,2022-11-07,569.13,12,2023-11-02,2023-07-07,242,118,Manufacturing defect,True,1,SN21432787,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000109,Refrigerator,Home Appliance,FrostLine,FL-220,SN80138498,HomeStyle Retail,2025-02-16,638.87,24,2027-02-06,2026-07-26,525,195,Display fault,True,1,SN80138498,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000110,Television,Electronics,Vistara,VS-55UHD,SN86320155,HomeStyle Retail,2023-09-01,522.56,36,2026-08-16,2025-02-04,522,558,Battery defect,True,0,SN86320155,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000111,Smartphone,Electronics,Nova,NV-100,SN45520201,TechHub Store,2022-07-23,497.76,36,2025-07-07,2025-05-13,1025,55,Component failure,True,2,SN45520201,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000112,Smartphone,Electronics,Nova,NV-100,SN64830300,HomeStyle Retail,2023-05-07,914.34,12,2024-05-01,2023-11-17,194,166,Battery defect,True,1,SN64830300,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000113,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN70939053,MegaMart Electronics,2024-08-20,1311.23,12,2025-08-15,2024-11-09,81,279,Component failure,True,0,SN70939053,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000114,Refrigerator,Home Appliance,FrostLine,FL-220,SN67061186,MegaMart Electronics,2023-06-26,906.62,24,2025-06-15,2024-09-17,449,271,Component failure,True,0,SN67061186,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000115,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN18004482,MegaMart Electronics,2022-11-02,1002.11,36,2025-10-17,2025-10-16,1079,1,Motor malfunction,True,1,SN18004482,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000116,Laptop,Electronics,Vertex,VT-15Pro,SN68942178,MegaMart Electronics,2025-05-03,620.39,24,2027-04-23,2026-12-25,601,119,Compressor failure,True,0,SN68942178,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000117,Television,Electronics,Vistara,VS-55UHD,SN68755000,MegaMart Electronics,2023-09-15,924.12,24,2025-09-04,2025-07-25,679,41,Manufacturing defect,True,1,SN68755000,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000118,Refrigerator,Home Appliance,FrostLine,FL-220,SN22257687,MegaMart Electronics,2024-06-03,523.05,24,2026-05-24,2025-11-18,533,187,Compressor failure,True,0,SN22257687,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000119,Smartphone,Electronics,Nova,NV-X1,SN46173157,HomeStyle Retail,2025-03-24,667.25,24,2027-03-14,2026-12-23,639,81,Component failure,True,0,SN46173157,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000120,Laptop,Electronics,Vertex,VT-15Pro,SN34359060,CityWide Appliances,2024-08-21,495.95,18,2026-02-12,2025-05-26,278,262,Display fault,True,0,SN34359060,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000121,Laptop,Electronics,Vertex,VT-15Pro,SN54735895,MegaMart Electronics,2024-10-04,743.94,36,2027-09-19,2027-09-05,1066,14,Manufacturing defect,True,0,SN54735895,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000122,Refrigerator,Home Appliance,FrostLine,FL-300X,SN98930456,CityWide Appliances,2022-11-26,722.43,12,2023-11-21,2023-11-09,348,12,Battery defect,True,0,SN98930456,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,test
CLM-000123,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN25558733,CityWide Appliances,2022-03-17,751.62,18,2023-09-08,2023-04-17,396,144,Display fault,True,0,SN25558733,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000124,Smartphone,Electronics,Nova,NV-X1,SN72005415,HomeStyle Retail,2024-11-19,702.79,24,2026-11-09,2025-06-10,203,517,Component failure,True,0,SN72005415,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000125,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN16927215,MegaMart Electronics,2024-11-27,673.69,18,2026-05-21,2026-03-27,485,55,Battery defect,True,1,SN16927215,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000126,Laptop,Electronics,Vertex,VT-15Pro,SN26297533,MegaMart Electronics,2022-09-26,601.44,36,2025-09-10,2025-07-06,1014,66,Compressor failure,True,1,SN26297533,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000127,Refrigerator,Home Appliance,FrostLine,FL-300X,SN83932360,MegaMart Electronics,2025-05-31,894.17,24,2027-05-21,2027-03-01,639,81,Display fault,True,0,SN83932360,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000128,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN71934487,CityWide Appliances,2022-07-10,809.07,12,2023-07-05,2023-06-20,345,15,Compressor failure,True,0,SN71934487,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000129,Refrigerator,Home Appliance,FrostLine,FL-300X,SN65766169,TechHub Store,2022-11-12,1063.59,18,2024-05-05,2024-01-01,415,125,Display fault,True,1,SN65766169,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,validation
CLM-000130,Smartphone,Electronics,Nova,NV-100,SN90447099,HomeStyle Retail,2023-05-15,998.7,18,2024-11-05,2024-09-26,500,40,Component failure,True,1,SN90447099,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000131,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN55617282,CityWide Appliances,2022-05-23,970.59,12,2023-05-18,2022-06-07,15,345,Battery defect,True,0,SN55617282,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,test
CLM-000132,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN88777447,HomeStyle Retail,2023-07-02,903.97,24,2025-06-21,2025-03-17,624,96,Compressor failure,True,1,SN88777447,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000133,Laptop,Electronics,Vertex,VT-15Pro,SN56321751,MegaMart Electronics,2024-09-29,551.73,36,2027-09-14,2027-05-18,961,119,Battery defect,True,0,SN56321751,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000134,Washing Machine,Home Appliance,Cleanwave,CW-700,SN42051937,HomeStyle Retail,2024-02-12,1485.89,18,2025-08-05,2025-04-22,435,105,Component failure,True,1,SN42051937,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000135,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN61818612,CityWide Appliances,2024-04-21,1589.79,12,2025-04-16,2025-03-08,321,39,Compressor failure,True,0,SN61818612,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,test
CLM-000136,Smartphone,Electronics,Nova,NV-X1,SN89212676,MegaMart Electronics,2022-11-08,466.11,18,2024-05-01,2024-04-06,515,25,Manufacturing defect,True,0,SN89212676,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,validation
CLM-000137,Television,Electronics,Vistara,VS-43,SN29348212,HomeStyle Retail,2024-06-20,477.3,12,2025-06-15,2025-04-24,308,52,Compressor failure,True,2,SN29348212,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000138,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN55440919,HomeStyle Retail,2022-11-13,947.37,12,2023-11-08,2023-08-08,268,92,Display fault,True,0,SN55440919,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000139,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN52501540,HomeStyle Retail,2022-06-14,617.0,36,2025-05-29,2024-11-09,879,201,Display fault,True,2,SN52501540,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,validation
CLM-000140,Smartphone,Electronics,Nova,NV-X1,SN48571356,CityWide Appliances,2025-01-13,761.91,12,2026-01-08,2025-08-06,205,155,Compressor failure,True,0,SN48571356,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000141,Smartphone,Electronics,Nova,NV-X1,SN23489853,HomeStyle Retail,2022-07-05,918.32,18,2023-12-27,2023-10-23,475,65,Compressor failure,True,1,SN23489853,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000142,Smartphone,Electronics,Nova,NV-100,SN49375156,HomeStyle Retail,2023-09-06,543.26,36,2026-08-21,2026-05-05,972,108,Display fault,True,0,SN49375156,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000143,Laptop,Electronics,Vertex,VT-14,SN32814819,MegaMart Electronics,2022-10-26,712.71,12,2023-10-21,2022-11-10,15,345,Battery defect,True,0,SN32814819,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000144,Washing Machine,Home Appliance,Cleanwave,CW-700,SN41163805,HomeStyle Retail,2024-02-23,987.8,24,2026-02-12,2025-12-10,656,64,Motor malfunction,True,0,SN41163805,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000145,Smartphone,Electronics,Nova,NV-200,SN48605268,TechHub Store,2024-07-30,709.01,12,2025-07-25,2025-07-19,354,6,Component failure,True,2,SN48605268,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000146,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN95756900,CityWide Appliances,2022-06-01,995.24,18,2023-11-23,2023-06-01,365,175,Compressor failure,True,2,SN95756900,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000147,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN74855088,MegaMart Electronics,2023-05-28,468.89,18,2024-11-18,2024-09-08,469,71,Display fault,True,0,SN74855088,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000148,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN12944682,CityWide Appliances,2025-03-17,1068.68,18,2026-09-08,2026-05-16,425,115,Compressor failure,True,0,SN12944682,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000149,Laptop,Electronics,Vertex,VT-14,SN91390501,TechHub Store,2024-03-21,705.13,12,2025-03-16,2025-03-02,346,14,Motor malfunction,True,1,SN91390501,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000150,Washing Machine,Home Appliance,Cleanwave,CW-700,SN93334601,MegaMart Electronics,2023-04-17,1544.93,24,2025-04-06,2024-08-20,491,229,Compressor failure,True,0,SN93334601,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,test
CLM-000151,Television,Electronics,Vistara,VS-43,SN51464269,TechHub Store,2022-10-08,593.36,24,2024-09-27,2024-06-21,622,98,Manufacturing defect,True,0,SN51464269,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000152,Smartphone,Electronics,Nova,NV-200,SN53851498,TechHub Store,2025-04-01,871.03,18,2026-09-23,2026-09-20,537,3,Component failure,True,1,SN53851498,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,test
CLM-000153,Laptop,Electronics,Vertex,VT-15Pro,SN81249799,HomeStyle Retail,2023-02-16,551.34,12,2024-02-11,2023-09-18,214,146,Motor malfunction,True,0,SN81249799,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000154,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN49613214,TechHub Store,2022-12-03,792.17,12,2023-11-28,2023-10-08,309,51,Motor malfunction,True,0,SN49613214,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000155,Smartphone,Electronics,Nova,NV-100,SN63339667,CityWide Appliances,2022-08-24,851.58,18,2024-02-15,2023-12-18,481,59,Battery defect,True,0,SN63339667,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000156,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN82017516,MegaMart Electronics,2024-01-20,856.82,12,2025-01-14,2024-10-20,274,86,Motor malfunction,True,1,SN82017516,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000157,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN24541967,TechHub Store,2023-06-21,363.43,24,2025-06-10,2025-02-14,604,116,Display fault,True,0,SN24541967,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,validation
CLM-000158,Television,Electronics,Vistara,VS-55UHD,SN91883846,MegaMart Electronics,2022-02-21,637.36,24,2024-02-11,2022-10-30,251,469,Manufacturing defect,True,0,SN91883846,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000159,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN25659979,MegaMart Electronics,2024-08-08,489.09,36,2027-07-24,2027-06-07,1033,47,Manufacturing defect,True,0,SN25659979,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000160,Smartphone,Electronics,Nova,NV-100,SN82148284,MegaMart Electronics,2023-09-16,802.35,36,2026-08-31,2026-08-15,1064,16,Display fault,True,0,SN82148284,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
CLM-000161,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN88831486,TechHub Store,2024-01-30,1015.48,24,2026-01-19,2025-12-31,701,19,Component failure,True,0,SN88831486,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,test
CLM-000162,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN47546086,MegaMart Electronics,2024-04-29,603.94,24,2026-04-19,2026-02-28,670,50,Motor malfunction,True,1,SN47546086,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,validation
CLM-000163,Television,Electronics,Vistara,VS-55UHD,SN23335151,CityWide Appliances,2023-03-21,548.38,18,2024-09-11,2024-05-02,408,132,Motor malfunction,True,0,SN23335151,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,validation
CLM-000164,Refrigerator,Home Appliance,FrostLine,FL-220,SN63437398,MegaMart Electronics,2025-01-20,750.16,36,2028-01-05,2027-12-14,1058,22,Manufacturing defect,True,0,SN63437398,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Valid Claim,train
